StoreName,Review,Keyword,Sentiment
정육면체 신촌,맛집?대체 어떤기준에서인지 모르겠음이라고 해서 기대하며 갔는데 웨이팅도 너무너무너무 길고 매장도 좁아터져서 성냥갑만한 개구멍가게에 다닥다닥붙어서 양 옆사람이랑 팔꿈치도 부딪히고 입으로 들어가는건지 코로들어가는건지도 모르겠고 먹다 체할것만 같고 옆사람 대화도 너무 시끄럽고 먹으러 온건지 떠들러 온건지 게다가 제일 중요한 맛도 그닥 가격이 그렇다고 착한것도 아니고 첫방문이자 마지막방문! 중국음식이 나랑 안맞는건 아닌데 여긴 유독 별로였음 차라리 다른가게 도삭면이나 우육면이 더 맛있었음.,옆사람 대화,Negative
정육면체 신촌,단무지통 바닥에 머리카락이 들어있어도 사과도 없는 집. 위생에 신경 못쓰면서 대처도 엉망임,위생,Negative
정육면체 신촌,단무지통 바닥에 머리카락이 들어있어도 사과도 없는 집. 위생에 신경 못쓰면서 대처도 엉망임,사과,Negative
정육면체 신촌,단무지통 바닥에 머리카락이 들어있어도 사과도 없는 집. 위생에 신경 못쓰면서 대처도 엉망임,대처,Negative
정육면체 신촌,백탄 국물 너무 맛있어요!매운깨부수면은 물음표? 근데 흑식초 넣고 먹으니 훨씬 괜찮았어요!초유린기는 유명세에 비해 평범한 맛,백탄 국물,Positive
정육면체 신촌,백탄 국물 너무 맛있어요!매운깨부수면은 물음표? 근데 흑식초 넣고 먹으니 훨씬 괜찮았어요!초유린기는 유명세에 비해 평범한 맛,초유린기,Negative
정육면체 신촌,백탄 국물 너무 맛있어요!매운깨부수면은 물음표? 근데 흑식초 넣고 먹으니 훨씬 괜찮았어요!초유린기는 유명세에 비해 평범한 맛,흑식초 넣고 먹으니,Positive
정육면체 신촌,백탄 국물 너무 맛있어요!매운깨부수면은 물음표? 근데 흑식초 넣고 먹으니 훨씬 괜찮았어요!초유린기는 유명세에 비해 평범한 맛,매운깨부수면,Negative
정육면체 신촌,미슐랭 인증이라고 써있었는데 한번 해보자는 마음으로 갔어요.비오는 날 줄 서는 것도 귀찮았는데 먹고 우산을 누군가 가져가다니?가게에 얘기해보니 직원 화면을 가리키며 이분이 가져갔다고 합니다! 아니이렇게 하면 제가 이 낯선 사람을 알게 됩니까?그리고 아무렇게나 깨진 우산을 들고 가라고 하면서 이런 일은 우리도 별 대책이 없다고 말했다.그래서 저희가 우산 새로 사달라고 그랬더니 점원이 찾아준다고 해서 한 시간 뒤에 찾아다고연락이 왔음..왜 처음에 제대로 안 해요????앗 그리고 주방싱크대 유리에 녹이 슬어서 내가 녹이 슬어서 주방장이 닦기 시작했는데 반쯤 닦은 걸레가 바닥에 떨어져 주워도 씻지 않고 계속 닦았다.,미슐랭 인증,Positive
정육면체 신촌,미슐랭 인증이라고 써있었는데 한번 해보자는 마음으로 갔어요.비오는 날 줄 서는 것도 귀찮았는데 먹고 우산을 누군가 가져가다니?가게에 얘기해보니 직원 화면을 가리키며 이분이 가져갔다고 합니다! 아니이렇게 하면 제가 이 낯선 사람을 알게 됩니까?그리고 아무렇게나 깨진 우산을 들고 가라고 하면서 이런 일은 우리도 별 대책이 없다고 말했다.그래서 저희가 우산 새로 사달라고 그랬더니 점원이 찾아준다고 해서 한 시간 뒤에 찾아다고연락이 왔음..왜 처음에 제대로 안 해요????앗 그리고 주방싱크대 유리에 녹이 슬어서 내가 녹이 슬어서 주방장이 닦기 시작했는데 반쯤 닦은 걸레가 바닥에 떨어져 주워도 씻지 않고 계속 닦았다.,서비스,Negative
정육면체 신촌,미슐랭 인증이라고 써있었는데 한번 해보자는 마음으로 갔어요.비오는 날 줄 서는 것도 귀찮았는데 먹고 우산을 누군가 가져가다니?가게에 얘기해보니 직원 화면을 가리키며 이분이 가져갔다고 합니다! 아니이렇게 하면 제가 이 낯선 사람을 알게 됩니까?그리고 아무렇게나 깨진 우산을 들고 가라고 하면서 이런 일은 우리도 별 대책이 없다고 말했다.그래서 저희가 우산 새로 사달라고 그랬더니 점원이 찾아준다고 해서 한 시간 뒤에 찾아다고연락이 왔음..왜 처음에 제대로 안 해요????앗 그리고 주방싱크대 유리에 녹이 슬어서 내가 녹이 슬어서 주방장이 닦기 시작했는데 반쯤 닦은 걸레가 바닥에 떨어져 주워도 씻지 않고 계속 닦았다.,우산 사건,Negative
정육면체 신촌,미슐랭 인증이라고 써있었는데 한번 해보자는 마음으로 갔어요.비오는 날 줄 서는 것도 귀찮았는데 먹고 우산을 누군가 가져가다니?가게에 얘기해보니 직원 화면을 가리키며 이분이 가져갔다고 합니다! 아니이렇게 하면 제가 이 낯선 사람을 알게 됩니까?그리고 아무렇게나 깨진 우산을 들고 가라고 하면서 이런 일은 우리도 별 대책이 없다고 말했다.그래서 저희가 우산 새로 사달라고 그랬더니 점원이 찾아준다고 해서 한 시간 뒤에 찾아다고연락이 왔음..왜 처음에 제대로 안 해요????앗 그리고 주방싱크대 유리에 녹이 슬어서 내가 녹이 슬어서 주방장이 닦기 시작했는데 반쯤 닦은 걸레가 바닥에 떨어져 주워도 씻지 않고 계속 닦았다.,주방 위생,Negative
정육면체 신촌,미슐랭 인증이라고 써있었는데 한번 해보자는 마음으로 갔어요.비오는 날 줄 서는 것도 귀찮았는데 먹고 우산을 누군가 가져가다니?가게에 얘기해보니 직원 화면을 가리키며 이분이 가져갔다고 합니다! 아니이렇게 하면 제가 이 낯선 사람을 알게 됩니까?그리고 아무렇게나 깨진 우산을 들고 가라고 하면서 이런 일은 우리도 별 대책이 없다고 말했다.그래서 저희가 우산 새로 사달라고 그랬더니 점원이 찾아준다고 해서 한 시간 뒤에 찾아다고연락이 왔음..왜 처음에 제대로 안 해요????앗 그리고 주방싱크대 유리에 녹이 슬어서 내가 녹이 슬어서 주방장이 닦기 시작했는데 반쯤 닦은 걸레가 바닥에 떨어져 주워도 씻지 않고 계속 닦았다.,직원 대응,Negative
정육면체 신촌,혼자 밥 먹기 좋네요.,혼자 밥 먹기 좋다,Positive
정육면체 신촌,깨부수면은 맛낫는데 항정살비빕면... 실망 초유린기 찹살탕수육도 아닌 것이 반죽이 안익은건지 속에 감자 으깬 식감이..윽.. 원래이런식감이면 설명을 하던가 바꿔야할듯.. 내돈..,깨부수면,Positive
정육면체 신촌,깨부수면은 맛낫는데 항정살비빕면... 실망 초유린기 찹살탕수육도 아닌 것이 반죽이 안익은건지 속에 감자 으깬 식감이..윽.. 원래이런식감이면 설명을 하던가 바꿔야할듯.. 내돈..,항정살비빕면,Negative
정육면체 신촌,깨부수면은 맛낫는데 항정살비빕면... 실망 초유린기 찹살탕수육도 아닌 것이 반죽이 안익은건지 속에 감자 으깬 식감이..윽.. 원래이런식감이면 설명을 하던가 바꿔야할듯.. 내돈..,찹살탕수육,Negative
정육면체 신촌,깨부수면은 맛낫는데 항정살비빕면... 실망 초유린기 찹살탕수육도 아닌 것이 반죽이 안익은건지 속에 감자 으깬 식감이..윽.. 원래이런식감이면 설명을 하던가 바꿔야할듯.. 내돈..,감자 으깬 식감,Negative
정육면체 신촌,백탄 국물이랑 깨부수면 다 꽤 맛있는편이에요,백탄 국물,Positive
정육면체 신촌,백탄 국물이랑 깨부수면 다 꽤 맛있는편이에요,깨부수면,Positive
정육면체 신촌,백탄 국물이랑 깨부수면 다 꽤 맛있는편이에요,맛있는편,Positive
정육면체 신촌,매장이 편하게 먹을 수 있는 곳은 아니지만청결해 보였습니다.그런데 막 엄청 맛있어서 줄 서서 먹을건 아니었던것 같습니다.근데 스타일 차이 인것 같아요. 제맛은 아닌걸로..,매장,Negative
정육면체 신촌,매장이 편하게 먹을 수 있는 곳은 아니지만청결해 보였습니다.그런데 막 엄청 맛있어서 줄 서서 먹을건 아니었던것 같습니다.근데 스타일 차이 인것 같아요. 제맛은 아닌걸로..,청결,Positive
정육면체 신촌,매장이 편하게 먹을 수 있는 곳은 아니지만청결해 보였습니다.그런데 막 엄청 맛있어서 줄 서서 먹을건 아니었던것 같습니다.근데 스타일 차이 인것 같아요. 제맛은 아닌걸로..,맛,Negative
정육면체 신촌,시그니처 메뉴 두가지를 시켜 먹어봤는데 탄탄면 자체를 많이 먹어본 경험은 없어서 객관적인 평가는 좀 어렵겠지만 일단 고소하고 담백한 그런 맛입니다 나쁘지는 않았지만 또 미슐랭 맛집에 걸맞게 와 대박 이렇게 호들갑 떨 정도로 맛있지는 않은 딱 중간 정도였던거 같아요 반면에 유린기는 정말 맛있습니다 닭고기 두께도 두툼하고 육즙도 풍부했던거 같고요 튀김도 바삭바삭하니 맛있습니다,시그니처 메뉴,Negative
정육면체 신촌,시그니처 메뉴 두가지를 시켜 먹어봤는데 탄탄면 자체를 많이 먹어본 경험은 없어서 객관적인 평가는 좀 어렵겠지만 일단 고소하고 담백한 그런 맛입니다 나쁘지는 않았지만 또 미슐랭 맛집에 걸맞게 와 대박 이렇게 호들갑 떨 정도로 맛있지는 않은 딱 중간 정도였던거 같아요 반면에 유린기는 정말 맛있습니다 닭고기 두께도 두툼하고 육즙도 풍부했던거 같고요 튀김도 바삭바삭하니 맛있습니다,탄탄면 맛,Negative
정육면체 신촌,시그니처 메뉴 두가지를 시켜 먹어봤는데 탄탄면 자체를 많이 먹어본 경험은 없어서 객관적인 평가는 좀 어렵겠지만 일단 고소하고 담백한 그런 맛입니다 나쁘지는 않았지만 또 미슐랭 맛집에 걸맞게 와 대박 이렇게 호들갑 떨 정도로 맛있지는 않은 딱 중간 정도였던거 같아요 반면에 유린기는 정말 맛있습니다 닭고기 두께도 두툼하고 육즙도 풍부했던거 같고요 튀김도 바삭바삭하니 맛있습니다,유린기,Positive
정육면체 신촌,시그니처 메뉴 두가지를 시켜 먹어봤는데 탄탄면 자체를 많이 먹어본 경험은 없어서 객관적인 평가는 좀 어렵겠지만 일단 고소하고 담백한 그런 맛입니다 나쁘지는 않았지만 또 미슐랭 맛집에 걸맞게 와 대박 이렇게 호들갑 떨 정도로 맛있지는 않은 딱 중간 정도였던거 같아요 반면에 유린기는 정말 맛있습니다 닭고기 두께도 두툼하고 육즙도 풍부했던거 같고요 튀김도 바삭바삭하니 맛있습니다,닭고기 두께와 육즙,Positive
정육면체 신촌,시그니처 메뉴 두가지를 시켜 먹어봤는데 탄탄면 자체를 많이 먹어본 경험은 없어서 객관적인 평가는 좀 어렵겠지만 일단 고소하고 담백한 그런 맛입니다 나쁘지는 않았지만 또 미슐랭 맛집에 걸맞게 와 대박 이렇게 호들갑 떨 정도로 맛있지는 않은 딱 중간 정도였던거 같아요 반면에 유린기는 정말 맛있습니다 닭고기 두께도 두툼하고 육즙도 풍부했던거 같고요 튀김도 바삭바삭하니 맛있습니다,튀김 바삭바삭함,Positive
정육면체 신촌,빕구르망이 한국에서 지인빨 소리를 듣는 이유의 정확한 예시,빕구르망,Negative
정육면체 신촌,빕구르망이 한국에서 지인빨 소리를 듣는 이유의 정확한 예시,지인빨,Negative
정육면체 신촌,맛있는데 나한텐.너무 매워 땀이 질질나근데 자꾸 먹게돼,맛있는데,Positive
정육면체 신촌,맛있는데 나한텐.너무 매워 땀이 질질나근데 자꾸 먹게돼,너무 매워,Negative
정육면체 신촌,맛있는데 나한텐.너무 매워 땀이 질질나근데 자꾸 먹게돼,땀이 질질 나,Negative
정육면체 신촌,맛있는데 나한텐.너무 매워 땀이 질질나근데 자꾸 먹게돼,자꾸 먹게 돼,Positive
정육면체 신촌,맛있는 탄탄맨 맛 웨이팅이 조금 있다,맛있는 탄탄맨,Positive
정육면체 신촌,맛있는 탄탄맨 맛 웨이팅이 조금 있다,웨이팅이 조금 있다,Negative
정육면체 신촌,기대했던 것 만큼 맛있었어요!,기대했던 것 만큼,Positive
정육면체 신촌,기대했던 것 만큼 맛있었어요!,맛있었어요,Positive
정육면체 신촌,생각보다 평점이 낮네유린기 홍탕 개맛있음재방의사 100,유린기,Positive
정육면체 신촌,생각보다 평점이 낮네유린기 홍탕 개맛있음재방의사 100,홍탕,Positive
정육면체 신촌,홍면이랑 유린기 시켜서 먹었는데 웨이팅 해서 먹을 정도의 특별한 맛은 아니었어요. 딱 그 가격의 그 맛? 홍면이 생각보다 꽤 얼얼했네요. 유린기도 제 입에는 그냥 그랬어요,홍면,Negative
정육면체 신촌,홍면이랑 유린기 시켜서 먹었는데 웨이팅 해서 먹을 정도의 특별한 맛은 아니었어요. 딱 그 가격의 그 맛? 홍면이 생각보다 꽤 얼얼했네요. 유린기도 제 입에는 그냥 그랬어요,유린기,Negative
정육면체 신촌,홍면이랑 유린기 시켜서 먹었는데 웨이팅 해서 먹을 정도의 특별한 맛은 아니었어요. 딱 그 가격의 그 맛? 홍면이 생각보다 꽤 얼얼했네요. 유린기도 제 입에는 그냥 그랬어요,특별한 맛,Negative
정육면체 신촌,홍면이랑 유린기 시켜서 먹었는데 웨이팅 해서 먹을 정도의 특별한 맛은 아니었어요. 딱 그 가격의 그 맛? 홍면이 생각보다 꽤 얼얼했네요. 유린기도 제 입에는 그냥 그랬어요,가격의 맛,Negative
정육면체 신촌,홍면이랑 유린기 시켜서 먹었는데 웨이팅 해서 먹을 정도의 특별한 맛은 아니었어요. 딱 그 가격의 그 맛? 홍면이 생각보다 꽤 얼얼했네요. 유린기도 제 입에는 그냥 그랬어요,얼얼한 맛,Negative
정육면체 신촌,깨부수면 넘 느끼해서 매운 국물이랑 먹어야 합이 좀 맞는 느낌 뜻밖의 유린기 맛집 튀김옷 얇고 깨끗하게 해줌,깨부수면 넘 느끼해서,Negative
정육면체 신촌,깨부수면 넘 느끼해서 매운 국물이랑 먹어야 합이 좀 맞는 느낌 뜻밖의 유린기 맛집 튀김옷 얇고 깨끗하게 해줌,매운 국물,Positive
정육면체 신촌,깨부수면 넘 느끼해서 매운 국물이랑 먹어야 합이 좀 맞는 느낌 뜻밖의 유린기 맛집 튀김옷 얇고 깨끗하게 해줌,뜻밖의 유린기 맛집,Positive
정육면체 신촌,깨부수면 넘 느끼해서 매운 국물이랑 먹어야 합이 좀 맞는 느낌 뜻밖의 유린기 맛집 튀김옷 얇고 깨끗하게 해줌,튀김옷 얇고 깨끗하게 해줌,Positive
정육면체 신촌,유린기가 진짜 미쳤어요 꼭드세요 꿀맛 ..,유린기,Positive
정육면체 신촌,유린기가 진짜 미쳤어요 꼭드세요 꿀맛 ..,꿀맛,Positive
정육면체 신촌,맛있어요 한두번쯤 꼭 가볼만한곳!!,맛있어요,Positive
정육면체 신촌,맛있어요 한두번쯤 꼭 가볼만한곳!!,꼭 가볼만한곳,Positive
정육면체 신촌,메뉴 주시면서 어떻게 먹는지 친절하게 설명해주신다깨부수면 유린기 홍탕 시켰는데깨부수면이랑 유린기는 맛있었다 다시와도 괜찮을맛홍탕은 모르겠다 일단 너무짰다..,메뉴 설명,Positive
정육면체 신촌,메뉴 주시면서 어떻게 먹는지 친절하게 설명해주신다깨부수면 유린기 홍탕 시켰는데깨부수면이랑 유린기는 맛있었다 다시와도 괜찮을맛홍탕은 모르겠다 일단 너무짰다..,깨부수면 맛,Positive
정육면체 신촌,메뉴 주시면서 어떻게 먹는지 친절하게 설명해주신다깨부수면 유린기 홍탕 시켰는데깨부수면이랑 유린기는 맛있었다 다시와도 괜찮을맛홍탕은 모르겠다 일단 너무짰다..,유린기 맛,Positive
정육면체 신촌,메뉴 주시면서 어떻게 먹는지 친절하게 설명해주신다깨부수면 유린기 홍탕 시켰는데깨부수면이랑 유린기는 맛있었다 다시와도 괜찮을맛홍탕은 모르겠다 일단 너무짰다..,홍탕 맛,Negative
정육면체 신촌,메뉴 주시면서 어떻게 먹는지 친절하게 설명해주신다깨부수면 유린기 홍탕 시켰는데깨부수면이랑 유린기는 맛있었다 다시와도 괜찮을맛홍탕은 모르겠다 일단 너무짰다..,홍탕 짠맛,Negative
정육면체 신촌,메뉴가 다 너무 맛있어요!!!! 다만 항상 갈 때마다 웨이팅이 넘 길어서 아쉽,메뉴 맛,Positive
정육면체 신촌,메뉴가 다 너무 맛있어요!!!! 다만 항상 갈 때마다 웨이팅이 넘 길어서 아쉽,웨이팅 길이,Negative
정육면체 신촌,맛은 있는듯 하나 특별하진않음주말에 점장 부점장 없는듯직원들 수다떨고 잔반 안치우고요리하는 직원은 음식 그릇을 자기 앞치마주머니에 담고남직원들끼리 퇴사한번에 하자고 수다떨고있는거 주인이 알았으면..,맛,Positive
정육면체 신촌,맛은 있는듯 하나 특별하진않음주말에 점장 부점장 없는듯직원들 수다떨고 잔반 안치우고요리하는 직원은 음식 그릇을 자기 앞치마주머니에 담고남직원들끼리 퇴사한번에 하자고 수다떨고있는거 주인이 알았으면..,직원들 수다,Negative
정육면체 신촌,맛은 있는듯 하나 특별하진않음주말에 점장 부점장 없는듯직원들 수다떨고 잔반 안치우고요리하는 직원은 음식 그릇을 자기 앞치마주머니에 담고남직원들끼리 퇴사한번에 하자고 수다떨고있는거 주인이 알았으면..,잔반 안치움,Negative
정육면체 신촌,맛은 있는듯 하나 특별하진않음주말에 점장 부점장 없는듯직원들 수다떨고 잔반 안치우고요리하는 직원은 음식 그릇을 자기 앞치마주머니에 담고남직원들끼리 퇴사한번에 하자고 수다떨고있는거 주인이 알았으면..,요리하는 직원 행동,Negative
정육면체 신촌,맛은 있는듯 하나 특별하진않음주말에 점장 부점장 없는듯직원들 수다떨고 잔반 안치우고요리하는 직원은 음식 그릇을 자기 앞치마주머니에 담고남직원들끼리 퇴사한번에 하자고 수다떨고있는거 주인이 알았으면..,직원 퇴사 수다,Negative
정육면체 신촌,맛있다. 매장에서만 먹자,맛있다,Positive
정육면체 신촌,맛있다. 매장에서만 먹자,매장에서만 먹자,Negative
정육면체 신촌,홍탄이랑 깨부수면 먹어봤어요 맛도 맛인데 여기서만 먹을 수 있을것 같다 싶은 독특한 메뉴들이 많더라구요 그리고 이렇게 깨끗하고 담백한 유린기는 처음임,맛,Positive
정육면체 신촌,홍탄이랑 깨부수면 먹어봤어요 맛도 맛인데 여기서만 먹을 수 있을것 같다 싶은 독특한 메뉴들이 많더라구요 그리고 이렇게 깨끗하고 담백한 유린기는 처음임,독특한 메뉴,Positive
정육면체 신촌,홍탄이랑 깨부수면 먹어봤어요 맛도 맛인데 여기서만 먹을 수 있을것 같다 싶은 독특한 메뉴들이 많더라구요 그리고 이렇게 깨끗하고 담백한 유린기는 처음임,깨끗한 유린기,Positive
정육면체 신촌,홍탄이랑 깨부수면 먹어봤어요 맛도 맛인데 여기서만 먹을 수 있을것 같다 싶은 독특한 메뉴들이 많더라구요 그리고 이렇게 깨끗하고 담백한 유린기는 처음임,담백한 유린기,Positive
정육면체 신촌,일단 앉으면 주방내부가 보이는 오픈형 구조라 신뢰가 감. 맛은 매우 뛰어난 편으로 한국인의 입맛으론 호불호가 갈릴수잇으나 서양인 입맛인 나는 아주 맛잇다 느끼는 맛임 괜히 미슐랭이 아님.그리고 가격이 비싸다고 하는데 2023년 5월 기준 고물가 시대에 과연 이 맛과 양에 이 가격이 비싸면 다른덴 도데체 무엇인지. 결론은 웨이팅 30분정도까진 기다려 먹어도 충분히 가치가 있음.,주방내부가 보이는 오픈형 구조,Positive
정육면체 신촌,일단 앉으면 주방내부가 보이는 오픈형 구조라 신뢰가 감. 맛은 매우 뛰어난 편으로 한국인의 입맛으론 호불호가 갈릴수잇으나 서양인 입맛인 나는 아주 맛잇다 느끼는 맛임 괜히 미슐랭이 아님.그리고 가격이 비싸다고 하는데 2023년 5월 기준 고물가 시대에 과연 이 맛과 양에 이 가격이 비싸면 다른덴 도데체 무엇인지. 결론은 웨이팅 30분정도까진 기다려 먹어도 충분히 가치가 있음.,맛은 매우 뛰어난 편,Positive
정육면체 신촌,일단 앉으면 주방내부가 보이는 오픈형 구조라 신뢰가 감. 맛은 매우 뛰어난 편으로 한국인의 입맛으론 호불호가 갈릴수잇으나 서양인 입맛인 나는 아주 맛잇다 느끼는 맛임 괜히 미슐랭이 아님.그리고 가격이 비싸다고 하는데 2023년 5월 기준 고물가 시대에 과연 이 맛과 양에 이 가격이 비싸면 다른덴 도데체 무엇인지. 결론은 웨이팅 30분정도까진 기다려 먹어도 충분히 가치가 있음.,한국인의 입맛으론 호불호가 갈림,Negative
정육면체 신촌,일단 앉으면 주방내부가 보이는 오픈형 구조라 신뢰가 감. 맛은 매우 뛰어난 편으로 한국인의 입맛으론 호불호가 갈릴수잇으나 서양인 입맛인 나는 아주 맛잇다 느끼는 맛임 괜히 미슐랭이 아님.그리고 가격이 비싸다고 하는데 2023년 5월 기준 고물가 시대에 과연 이 맛과 양에 이 가격이 비싸면 다른덴 도데체 무엇인지. 결론은 웨이팅 30분정도까진 기다려 먹어도 충분히 가치가 있음.,가격이 비싸다고 하는 것,Negative
정육면체 신촌,일단 앉으면 주방내부가 보이는 오픈형 구조라 신뢰가 감. 맛은 매우 뛰어난 편으로 한국인의 입맛으론 호불호가 갈릴수잇으나 서양인 입맛인 나는 아주 맛잇다 느끼는 맛임 괜히 미슐랭이 아님.그리고 가격이 비싸다고 하는데 2023년 5월 기준 고물가 시대에 과연 이 맛과 양에 이 가격이 비싸면 다른덴 도데체 무엇인지. 결론은 웨이팅 30분정도까진 기다려 먹어도 충분히 가치가 있음.,웨이팅 30분정도 가치 있음,Positive
정육면체 신촌,너무너무 친절합니다저는 개인적으로 항정살들어간게 너무 맛났어요,친절함,Positive
정육면체 신촌,너무너무 친절합니다저는 개인적으로 항정살들어간게 너무 맛났어요,항정살,Positive
정육면체 신촌,너무너무 친절합니다저는 개인적으로 항정살들어간게 너무 맛났어요,맛,Positive
정육면체 신촌,마이쪙,맛,Positive
정육면체 신촌,백탄 꽤 깔끔하고 맛있네요 유린기도 너무 좋았어요 근데 미슐랭까진 아닌 거 같아요,깔끔,Positive
정육면체 신촌,백탄 꽤 깔끔하고 맛있네요 유린기도 너무 좋았어요 근데 미슐랭까진 아닌 거 같아요,맛있다,Positive
정육면체 신촌,백탄 꽤 깔끔하고 맛있네요 유린기도 너무 좋았어요 근데 미슐랭까진 아닌 거 같아요,유린기,Positive
정육면체 신촌,백탄 꽤 깔끔하고 맛있네요 유린기도 너무 좋았어요 근데 미슐랭까진 아닌 거 같아요,미슐랭,Negative
정육면체 신촌,유린기는 맛있다.백탕과 깨비빔면은 이도저도 아닌 맛이었다.,유린기,Positive
정육면체 신촌,유린기는 맛있다.백탕과 깨비빔면은 이도저도 아닌 맛이었다.,백탕,Negative
정육면체 신촌,유린기는 맛있다.백탕과 깨비빔면은 이도저도 아닌 맛이었다.,깨비빔면,Negative
정육면체 신촌,레시피의 수정보다는 초심의 부재로 와닿는다,레시피의 수정,Negative
정육면체 신촌,레시피의 수정보다는 초심의 부재로 와닿는다,초심의 부재,Negative
정육면체 신촌,너무 짜다. 가성비도 아니고. 중식과 일식이 섞였는데 별로다. 유린기는 맛있음,너무 짜다,Negative
정육면체 신촌,너무 짜다. 가성비도 아니고. 중식과 일식이 섞였는데 별로다. 유린기는 맛있음,가성비도 아니고,Negative
정육면체 신촌,너무 짜다. 가성비도 아니고. 중식과 일식이 섞였는데 별로다. 유린기는 맛있음,중식과 일식이 섞였는데 별로다,Negative
정육면체 신촌,너무 짜다. 가성비도 아니고. 중식과 일식이 섞였는데 별로다. 유린기는 맛있음,유린기는 맛있음,Positive
정육면체 신촌,기억에 남는 맛,기억에 남는 맛,Positive
오늘통닭 신촌,맨앞에보이는 윙봉으로 3개맛 주는 치킨시켰는데요..냉동인거같고 별로에요.. 냉동치킨을 이가격에..?차라리 한마리 후라이드시키세요맨앞메뉴라 믿고 시켰는데 이건...진짜 별로네요..다신 안갈거같아요...,냉동인거같고 별로에요,Negative
오늘통닭 신촌,맨앞에보이는 윙봉으로 3개맛 주는 치킨시켰는데요..냉동인거같고 별로에요.. 냉동치킨을 이가격에..?차라리 한마리 후라이드시키세요맨앞메뉴라 믿고 시켰는데 이건...진짜 별로네요..다신 안갈거같아요...,가격에 비해 별로,Negative
오늘통닭 신촌,맨앞에보이는 윙봉으로 3개맛 주는 치킨시켰는데요..냉동인거같고 별로에요.. 냉동치킨을 이가격에..?차라리 한마리 후라이드시키세요맨앞메뉴라 믿고 시켰는데 이건...진짜 별로네요..다신 안갈거같아요...,다신 안갈거같아요,Negative
오늘통닭 신촌,조금 직원이 무서움,직원,Negative
오늘통닭 신촌,닭날개콤보 실망했습니다,닭날개콤보,Negative
오늘통닭 신촌,만족 함,만족 함,Positive
오늘통닭 신촌,콘치즈폭탄 존맛탱치즈랑 강정느낌 좋아하시는분 강추,콘치즈폭탄,Positive
오늘통닭 신촌,콘치즈폭탄 존맛탱치즈랑 강정느낌 좋아하시는분 강추,존맛탱,Positive
오늘통닭 신촌,콘치즈폭탄 존맛탱치즈랑 강정느낌 좋아하시는분 강추,치즈,Positive
오늘통닭 신촌,콘치즈폭탄 존맛탱치즈랑 강정느낌 좋아하시는분 강추,강정느낌,Positive
오늘통닭 신촌,오래된 닭이거나냉동닭이거나튀겨 놓은 닭 전자렌지 돌렸거나냄새가 너무 심합니다,오래된 닭,Negative
오늘통닭 신촌,오래된 닭이거나냉동닭이거나튀겨 놓은 닭 전자렌지 돌렸거나냄새가 너무 심합니다,냉동닭,Negative
오늘통닭 신촌,오래된 닭이거나냉동닭이거나튀겨 놓은 닭 전자렌지 돌렸거나냄새가 너무 심합니다,튀겨 놓은 닭,Negative
오늘통닭 신촌,오래된 닭이거나냉동닭이거나튀겨 놓은 닭 전자렌지 돌렸거나냄새가 너무 심합니다,전자렌지 돌림,Negative
오늘통닭 신촌,오래된 닭이거나냉동닭이거나튀겨 놓은 닭 전자렌지 돌렸거나냄새가 너무 심합니다,냄새가 너무 심함,Negative
오늘통닭 신촌,와서 먹는 거랑 배달이랑 어떻게 맛이 같을 수 있죠? 그냥 집에서 배달시켜 먹어야겠어요! 존맛탱,오고 먹는 것,Positive
오늘통닭 신촌,와서 먹는 거랑 배달이랑 어떻게 맛이 같을 수 있죠? 그냥 집에서 배달시켜 먹어야겠어요! 존맛탱,배달 음식,Positive
오늘통닭 신촌,와서 먹는 거랑 배달이랑 어떻게 맛이 같을 수 있죠? 그냥 집에서 배달시켜 먹어야겠어요! 존맛탱,맛,Positive
오늘통닭 신촌,맛있게 먹었음.,맛,Positive
오늘통닭 신촌,분위기는 이뻤던 치킨집맛은 보통,분위기,Positive
오늘통닭 신촌,분위기는 이뻤던 치킨집맛은 보통,맛,Negative
오늘통닭 신촌,그냥 평범함. 근데 사이즈가 9900원인가? 9천원대더라구요. 양이 좀 적긴하지만 값이 싸서 좋았어요. 친구랑 무난하게 갈만한 곳.그런데 피치하이볼 딸기맥주.... 이 두개 때문에 별점 깎음. 피치하이볼에 한약맛이 납니다. 딸기맥주는 맥주맛에 딸기시럽 향이나요. 정말 비추.,값이 싸서 좋았어요,Positive
오늘통닭 신촌,그냥 평범함. 근데 사이즈가 9900원인가? 9천원대더라구요. 양이 좀 적긴하지만 값이 싸서 좋았어요. 친구랑 무난하게 갈만한 곳.그런데 피치하이볼 딸기맥주.... 이 두개 때문에 별점 깎음. 피치하이볼에 한약맛이 납니다. 딸기맥주는 맥주맛에 딸기시럽 향이나요. 정말 비추.,피치하이볼,Negative
오늘통닭 신촌,그냥 평범함. 근데 사이즈가 9900원인가? 9천원대더라구요. 양이 좀 적긴하지만 값이 싸서 좋았어요. 친구랑 무난하게 갈만한 곳.그런데 피치하이볼 딸기맥주.... 이 두개 때문에 별점 깎음. 피치하이볼에 한약맛이 납니다. 딸기맥주는 맥주맛에 딸기시럽 향이나요. 정말 비추.,딸기맥주,Negative
