StoreName,Sentiment,Category,Group Keywords,Representative Sentence
쭈꾸미블루스 신촌본점,Negative,위생,"벽지 오염, 자리 안치워짐, 레트로 명목 위생관리 회피, 음료컵 청결도, 장식품 먼지",가게의 위생 관리가 부족하여 자리 정리가 제대로 되어 있지 않고 장식품과 음료컵이 청결하지 않았습니다.
쭈꾸미블루스 신촌본점,Negative,가성비,"가격 대비 양, 가격, 여자테이블 양, 가성비, 1인분에 18000원, 양, 가격은 오른 것 같은데 양이 많지는 않은 것, 가성비는 가볍지 않다, 양이 많진 않은데",가격에 비해 양이 적어 가성비가 좋지 않다는 느낌을 받았습니다.
쭈꾸미블루스 신촌본점,Negative,분위기,"식당 분위기, 더움, 에어컨 상태, 통제광, 테이블끼리 간격이 좁음, 북적거림, 아주 더운 가게, 시끄럽게 함, 가게 온도, 손님이 많음",가게 내부가 덥고 북적거려 쾌적하지 못한 분위기가 아쉬웠습니다.
청량회관,Positive,맛,"새우 맛, 참치애비 최고의 맛, 맛있고 좋은데, 바질명란파스타, 단새우, 빠삭하니 맛, 회는 싱싱, 참치 두툼하고 맛있음, 안주 퀄리티, 참치회랑 단새우회 신선하고 맛있다, 안주 맛, 우니가 진짜 맛있어요, 신선한 단새우, 맛있어요, 재료 신선, 단새우회, 모든 메뉴 다 맛있고, 달달한 단새우, 새로운 메뉴들 맛있다, 맛, 맛좋음, 맛있넴, 안주 너무 맛있고, 재료 싱싱, 모듬튀김, 신선한 안주, 새우 머리 튀김 맛있어요, 멘치카스 맛있었어요, 참치 맛, 참치애비 신선하고 맛있다, 우니 파스타 맛, 참치 양과 신선함, 파스타사리 더 맛있었습니다, 단새우 머리 튀김, 굴튀김, 참치, 감태를 추가해서 싸먹는걸 추천, 참치가 기름지고 살맛이 좋습니다, 맛있는 청량회관, 참치애비 양도 많고 맛있어요, 바지락 술찜, 사케 추천 맛있다, 회도 싱싱, 우니파스타, 파스타 추가, 분위기 좋은 술집, 대가리 튀겨주고, 참치 퀄리티 개쩔, 파스타 굿굿","청량회관의 참치와 단새우는 신선하고 맛있으며, 우니 파스타와 바질명란파스타가 특히 인기 있습니다. 다양한 메뉴의 맛이 좋고 안주의 퀄리티도 훌륭하여 방문객들에게 만족감을 줍니다."
청량회관,Positive,위생,청결,
청량회관,Positive,서비스,"사장님 친절하다, 사장님 감사합니다, 최고의 맛과 서비스, 직원분들이 매우매우 친절하심, 친절해요, 서비스 친절함, 추천하고 싶은 집, 친절한 직원, 사장님 친절해요, 친절한 서비스, 직원들 친절하다, 아주 즐거운 생일 파티, 친철, 친철, 매번 친철, 유쾌한 경험, 이 사장님 매번 친할",사장님과 직원들이 매우 친절하며 서비스가 훌륭합니다. 고객 맞춤 서비스와 세심한 응대로 방문객들에게 좋은 경험을 안겨줍니다.
청량회관,Positive,분위기,"분위기, 멋진 공간, 핫플 분위기, 식당 분위기, 예약 및 웨이팅 없이 입장, 음악, 겨울 연말 분위기, 기대 저버리지 않다, 기대 저버리지 않고 좋은 공간, 이사한 위치, 오징어파스타, 새로운 메뉴들, 새로운 메뉴, 사진, 사진 촬영, 좋은 시간, 신혼여행, 맛있는 청량회관","청량회관은 멋진 공간과 음악이 어우러져 항상 기대를 저버리지 않고, 예약과 웨이팅 없이 쾌적하게 방문할 수 있는 곳입니다. 사진 찍기에도 좋으며 특별한 시간을 보낼 수 있는 장소입니다."
청량회관,Positive,가성비,"가심비, 낮은 가격, 소주 가격, 비교적 비싸지 않은 가격",
청량회관,Negative,맛,"참치 한상 양, 지난번이 좀 더 좋은 부위, 메뉴, 다른 메뉴들, 라구 짠 맛, 바지락술탕 향신료 냄새","메뉴는 다양하지만 라구가 짠 편이고, 바지락술탕에서 향신료 냄새가 강하게 느껴집니다. 또한, 참치 한상의 양이 조금 적고, 지난번보다 품질이 떨어졌다."
청량회관,Negative,위생,"화장실, 내부에서 피우는 향냄새가 매우 진할때가 있음","화장실 청결 상태가 아쉽고, 내부에 피우는 향이 너무 진할 때가 있습니다."
청량회관,Negative,서비스,"알바 분들 응대, 서비스, 음식 나오는 속도, 예약 필수, 예약하기 힘들다","알바생들의 서비스 응대가 미흡하고, 예약하기 어려워 음식을 주문해도 나오는 속도가 느립니다."
청량회관,Negative,분위기,"공간, 좁은 자리, 시끄러움, 매장 인테리어, 인스타감성, 자리가 협소함","매장 인테리어는 인스타 감성을 자극하지만, 공간이 좁고 시끄러워서 자리 확보가 어렵습니다."
청량회관,Negative,가성비,"너무 비쌈, 안주 가격이 있는 편, 가격이 비싼, 약간 가격대가 있는데, 가성비",가격이 전반적으로 비싼 편이라 가성비가 좋지 않습니다.
최원석의돼지한판&서해쭈꾸미 시립대점,Positive,맛,"계란찜, 깊은 맛, 고기 두툼하다, 고기 직접 구워주셔서, 고기 맛있음, 삼겹살이 맛있음, 고기 맛있게 구워주셔서, 된장찌개, 묵사발이 맛있습니다, 쭈꾸미 맛, 고기 직접 구워줌, 계란찜도 맛있었고, 고기 구워주샤서, 된장찌개 맛있어요, 삼겹살 두툼, 고기 맛, 묵사발, 삼겹살 맛, 된장찌개 맛있음, 삼겹살, 묵사발 된장찌개 계란찜 삼겹살 볶음밥 맛있어요, 진짜 미친맛입니다, 구워주셔서, 묵밥 맛있어서, 고기가 너무 맛있어요, 쭈삼새, 고기가 맛있고, 된장찌개도 일반 고깃집 된찌가 아니라 구수하고 진짜 집에서 먹는, 고기, 고기가 진짜 맛있어요, 묵사발과 된장찌개","고기가 두툼하고 직접 구워주셔서 정말 맛있으며, 삼겹살과 된장찌개, 묵사발이 구수하고 진짜 집에서 먹는 맛이라는 평가를 받습니다."
최원석의돼지한판&서해쭈꾸미 시립대점,Positive,서비스,"구워주셔서, 사장님이 친절하시고, 직원분들도 친절해요, 직접 구워주기, 직접 구워주시다, 구워주는 서비스, 직접 구워주시고, 사장님 친절, 직원 친절함, 직원분들, 사장님이 정말 친절하다, 직원 서비스, 직접 구워주셔서 편하게, 직접 고기도 구워주시고, 친절하시구, 친절하다, 직접 구워주십니다, 고기를 잘 구워준다, 직원분이 직접 잘 구워주셔서, 사장님이 정말 친절하고 직원을 통한 서비스가 뛰어납니다.",사장님이 정말 친절하고 직원분들이 직접 고기를 구워주는 서비스 덕분에 편하게 식사를 즐길 수 있습니다.
최원석의돼지한판&서해쭈꾸미 시립대점,Positive,분위기,"분위기, 사치부릴 수 있는 곳, 아이들한테 외식 어디로 가고 싶냐고 물어보면 꼭 여기 온다고 해요, 편하게 먹다, 편하게 먹을 수 있음, 매장 넓고 깨끗함, 매장도 커서 단체 손님도 방문하기에 좋아보여요, 가게 분위기 깔끔하다, 주차, 자리 넓음, 가족끼리 방문, 좋은곳, 부모님 모시기 좋은 곳, 매장 넓음, 매장이 넓어요, 매장 안 공기, 매장 깔끔함","매장이 넓고 깨끗해서 가족이나 단체 손님이 방문하기 좋고, 누구나 편하게 식사할 수 있는 깔끔한 분위기를 제공합니다."
최원석의돼지한판&서해쭈꾸미 시립대점,Positive,위생,,
최원석의돼지한판&서해쭈꾸미 시립대점,Positive,가성비,,
최원석의돼지한판&서해쭈꾸미 시립대점,Negative,맛,"반찬 신선하지 않음, 고기 퀄리티 별로, 맛이없네여, 고기 던지듯이 뿌림, 고기 질기고 맛없었다, 맛없음, 버섯 바싹 구워짐","고기와 반찬이 신선하지 않고 맛이 없으며, 특히 고기가 질기다는 평이 많습니다."
최원석의돼지한판&서해쭈꾸미 시립대점,Negative,위생,"철수세미, 청결",
최원석의돼지한판&서해쭈꾸미 시립대점,Negative,서비스,"서비스 최악, 불친절함, 고기 구워줌, 고기 던지듯이 뿌림, 불친절, 직원 태도, 서비스, 오래 앉아있으면 눈치줌","서비스가 매우 불친절하고, 직원들의 태도가 좋지 않으며, 고기를 던지듯이 서빙하는 등 서비스에 대한 불만이 큽니다."
최원석의돼지한판&서해쭈꾸미 시립대점,Negative,분위기,"정신없음, 기대하고 찾아왔은데, 기분이 나쁩니다",
최원석의돼지한판&서해쭈꾸미 시립대점,Negative,가성비,"비싼 가격, 낮은 평점, 재방문의사 없음, 가격대","음식의 가격이 비싸고, 전반적인 평점이 낮으며 가성비가 좋지 않다는 의견이 있습니다."
카우떡볶이,Positive,맛,"정말 맛있게 먹고 가요, 떡이 다양하고 쫄깃 쫀득, 짜장소스도 매콤하게 딱 좋아요, 밥 맛있어요, 떡볶이도 맛있어, MSG맛이 아닌 육수, 떡볶이가 맛있었어요, 맛있는 떡볶이, 아이들이 먹기에 맵지도 않다, 감자튀김 맛, 즉석 떡볶이, 떡볶이 맛집, 맛있네요, 떡볶이 종류, 맛 좋음, 튀김도 떡볶이도 너무 맛있어요, 너무 맛있어요, 맛있음, 자극적이지 않고 건강한 맛, 즉떡, 감자튀김, 버터 갈릭 감자튀김, 즉석 떡볶이 최고, 떡볶이는 맛있다, 음식은 맛있다, 맛있는 주먹밥, 떡볶이랑 최고로 잘 어울렸어요, 맛있어요, 즉떡 맛, 너무 맛있어요, 즉떡이 넘 먹고싶어서","떡볶이와 즉석 떡볶이, 감자튀김이 맛있고 쫀득하며 건강한 맛으로 즐길 수 있습니다."
카우떡볶이,Positive,위생,"매장 깨끗, 매장 깔끔함, 매장 청결, 깨끗하다",
카우떡볶이,Positive,서비스,"사장님 친절하다, 친절한 사장님, 친절, 사장님이 친절하다, 친절하셨습니다, 사장님 따스함, 사장님 친절, 친절하신 사장님, 서비스, 사장님의 친절함",사장님이 매우 친절하고 서비스가 훌륭하여 방문객들이 기분 좋게 식사할 수 있습니다.
카우떡볶이,Positive,분위기,"분위기, 분위기 좋음, 의자도 푹신",
카우떡볶이,Positive,가성비,"가성비 맛집, 양이 많아서 3명이 먹어도 될 듯, 가격 합리적임, 양이 넉넉함, 배든든 맘 든든, 푸짐한 음식",합리적인 가격에 푸짐한 양으로 가성비 좋게 식사를 즐길 수 있습니다.
카우떡볶이,Negative,맛,"소스, 맵지 않았습니다, 떡볶이, 특색 없었다, 순대 내장 비린맛, 먹다 체할뻔, 짜장떡볶이 가격, 2단계 매움, 맛 없다, 즉석떡볶이, 감자튀김 쉰내, 짜다, 평범했다","떡볶이의 소스가 맵지 않고, 순대 내장에서 비린맛이 나며 감자튀김에서 쉰내가 나는 등 overall 맛이 평범하고 특별한 특징이 없었습니다."
카우떡볶이,Negative,위생,"조리시 마스크, 매장 더럽다, 마스크 안 낌, 음식에서 머리카락, 물컵 먼지, 수저 이물질",조리시 마스크를 착용하지 않으며 음식에서 머리카락이 나오는 등 위생 상태가 매우 미흡했습니다.
카우떡볶이,Negative,서비스,"사장 말투, 주문 후 셀프 서비스가 불편함, 자기 멋대로, 불친절, 사장님의 공격적인 답변, 부정적인 피드백에 대한 공격적 반응, 사과 부족, 서비스 응대, 비건을 욕하는 사장님","사장님이 부정적인 피드백에 공격적으로 반응하고, 사과가 부족하며 셀프 서비스가 불편한 등 서비스가 전반적으로 불친절했습니다."
카우떡볶이,Negative,분위기,"가게가 좁음, 분위기, 아재감성, 음악 선곡, 자리가 따닥따닥",가게가 좁고 자리가 따닥따닥 붙어 있어 아재감성의 음악 선곡과 더불어 전반적인 분위기가 좋지 않았습니다.
카우떡볶이,Negative,가성비,"양은 좀 적다, 짜장떡볶이 가격, 양, 김말이 1개에 1,200원인 걸 알았다면 안 시켰을 것 같아요, 즉떡 세트, 김말이 딱 하나 나오고 1,200원이어서 놀랐네요","즉떡 세트의 양이 적고 김말이 한 개에 1,200원으로 가성비가 좋지 않았습니다."
카츠업,Positive,맛,"새우튀김 바삭바삭, 너무 맛있어서, 맛없지는 않다, 맵크반반, 김치카츠나베가 생각나요, 가성비맛집, 돈까스가 부드러워요, 바삭함, 맵크반반카츠, 돈까스 맛집, 치즈 김치카츠나베 진심 최고, 포장해가서 먹어도 맛있습니다, 얼큰하고 칼칼하다, 데미그라스 소스가 맛있고, 돈까스 고소함, 맛있어서, 등심카츠 맛, 돈까스, 돈가스, 돈까스 고기 두툼함, 크림카레돈까스 맛있어요, 김치나베 맛있고, 혼자 먹기 좋은 가게, 맛있게 먹는 집, 튀김이 바삭하다, 김치나베가 유명, 김치카츠나베 맛있고 중독성 있어요, 김치카츠, 가성비 좋음, 카레 진짜 맛있어요, 맛있는 돈까스, 고기가 두툼한데 뻑뻑하지 않고 맛있음, 뜨끈하고 얼큰한 나베 돈가스, 맛 있, 맛있습니다, 김치카츠나베 맛있어요, 카레, 등심돈까스, 가격은 적당합니다, 김치카츠나베 감칠맛, 가성비 좋은","돈까스와 김치카츠나베가 특히 맛있고, 바삭한 튀김과 부드러운 고기가 매력적입니다. 카레도 진정한 맛집의 퀄리티를 보여줍니다."
카츠업,Positive,서비스,"순환이 좋아서 웨이팅도 길게는 안했던듯, 직원분들이 너무 친절, 기다리면 불러줌, 장국이 리필된다, 직원분들이 친절하셔서, 직원 친절함, 직원 친절, 밥 리필 되니까 같이 먹으면 좋아요, 서비스, 직원",직원분들이 매우 친절하고 장국 리필과 같은 세심한 서비스 덕에 대기 시간이 짧게 느껴집니다.
카츠업,Positive,위생,"기름 깨끗, 기름이 깨끗하다, 청결 상태, 깔끔하다, 깨끗한 기름",
카츠업,Positive,분위기,"아늑한, 분위기, 아늑한 분위기, 매장 분위기, 편안하게 먹다",아늑한 분위기에 편안하게 식사를 즐길 수 있는 공간입니다.
카츠업,Positive,가성비,"가성비맛집, 양도 많고 엄청 맛있고, 가성비 좋음, 가격적인 메리트, 가성비 좋은",맛과 양 모두 놓치지 않는 가성비 최고의 맛집입니다. 가격 대비 만족스러운 식사를 제공합니다.
쿳사 연희,Positive,맛,"크랩새우 토르타다의 맛, 음식 맛있음, 아주 맛있네요, 건강한 음식, 맛이 좋다, 또 가고싶어요, 음식 맛있었고, 맛도 있었습니다, 라따뚜이새우파스타 신기함, 크랩새우토스타다 맛, 맛있었음, 에그베네딕트와 뇨끼, 베네딕트는 무조건, 수비드 돼지고기, 플레이팅도 예쁘고, 맛은 짱맛, 맛있고 신선함, 플레이팅이 예사롭지 않네요, 프레쉬하고 맛있습니다, 화이트라구 파스타, 티라미수에 말린 귤, 치킨 콩 필라프 깜놀랐어요, 드레싱 맛, 음식 맛, 맛있다, 무화과샐러드 맛남, 그린 바질 파스타 신선하고 상큼한 맛, 무화과 브런치, 새우와 게의 맛, 무화과 크로스티니, 예쁜 음식, 맛있음, 음식은 맛있다, 베네딕트도 맛있지만 콩피 맛있어요, 에그베네딕트 맛, 주문한 메뉴 모두, 플레이팅 이쁨, 크랩새우토스타다 플레이팅, 브런치 맛집, 베네딕트 맛, 뇨끼 소스가 맛있어요, 에그베네딕트 뇨끼, 에그 베네딕트와 치킨콩피, 맛 좋고, 조화로운 맛, 다채로운 맛, 음식 맛남, 맛있네요, 맛있고 건강한 음식, 파스타 맛있음, 음식 고급져요, 크랩새우 토스타다, 맛있고 기분좋은, 다른 메뉴도 맛있었어요, 로제 라따뚜이, 신선했다, 음식 특색있고, 정성스런 브런치, 치킨 콩피, 너무맛있고, 개맛있어요, 화이트라구, 에그베네딕트, 양, 훌륭한 맛, 맛있는 메뉴, 맛, 훌륭한 맛, 맛있는 메뉴, 맛있어요, 음식이 맛있다, 음식양, 무화과메뉴, 수란이 부드럽고 쫀쫀한 맛","음식이 전반적으로 맛있고 신선하며 크랩새우 토르타다, 에그베네딕트, 치킨 콩 필라프 등 다양한 메뉴가 다채로운 맛을 선사합니다."
쿳사 연희,Positive,위생,,
쿳사 연희,Positive,서비스,"음식 빨리 나옴, 종업원의 친절함, 웃음을 머금고 설명, 친절, 친절한 서버 직원, 서비스 친절, 친절도, 친절한 설명, 직원들이 정말 친절하다, 친절한 응대, 직원분들의 긍정적 에너지, 직원 친절, 서비스, 환대, 친절하고, 친절한 사장님, 친절한 설명, 직원들 친절함, 서비스 체계적임, 직원들 서비스, 직원분들의 친절한 서비스, 밝고 친절하다, 친절히 자리 안내, 서비스도 좋아요, 매우 친절",직원들이 매우 친절하고 체계적인 서비스를 제공하여 고객에게 밝은 에너지와 환대를 선사합니다.
쿳사 연희,Positive,분위기,"분위기, 아이랑 가도 편안한 점심, 음악과 분위기, 발리에 온 느낌, 가게 분위기, 여유롭게 식사 가능, 건강한 느낌을 주는 공간, 기분이 절로 좋아지는, 매장 화이트톤, 매장 아기자기, 아담하고 예쁜, 창가자리, 지중해의 느낌, 밝은 에너지, 매장 분위기, 분위기 좋아요, 분위기도 좋음, 저녁 분위기, 외국같음, 가을 시즌 메뉴, 인테리어도 좋고, 브런치 분위기, 화이트톤 인테리어, 매장 아기자기","매장의 분위기가 발리에 온 듯한 느낌을 주며, 화이트톤의 아기자기한 인테리어와 밝은 에너지가 돋보입니다."
쿳사 연희,Positive,가성비,"가격 합리성, 양 넉넉함, 가성비 좋다, 가격 괜찮다, 저렴한 가격, 비교적 저렴한 메뉴, 비싸지 않은 메뉴",
쿳사 연희,Negative,맛,"음식은 금방 식어버려, 화이트 라구 파스타, 맛있는지 모르겠고, 매쉬포테이토, 피클을 안주네요, 새우메뉴, 에그베네딕트, 베네딕트 느끼함, 뇨끼 자체는 제 스타일이 아니고 떡같은 스타일, 포크 라이스와 칠리 어쩌구, 향신료, 평범, 무화과 품절, 오버쿡 콜드파스타, 뇨끼 맛, 생각보다 느끼하다, 베이컨, 베네딕트 약간 맵다, 무화과 들어간 시즌메뉴, 수란, 베네딕트류 질려요, 뇨끼 쏘쏘하다, 맛이 너무 없다, 파스타 면 맛, 맛, 맛없다, 플랫화이트 맛, 스프는 정말 별로, 치킨칙피스보울 간이 부족하다, 음식이 짰다, 에그베네딕트 먹기 힘들다, 맛은, 오픈샌드위치, 가격대비 맛, 무슨 맛인지 잘 모르겠다, 뇨끼, 베네딕트 빵 너무 차갑다, 베네딕트, 지금의 맛, 짠맛, 라자냐 마니 마른 느낌, 맛이 너무 없다, 파스타 면 맛, 음식 맛, 콰트로치즈뇨끼 치즈향만 나는 느낌, 음식 느끼함","음식은 금방 식어버리고, 맛이 느끼하거나 부족하며, 특히 베네딕트와 뇨끼는 입맛에 맞지 않는다."
쿳사 연희,Negative,위생,"푸세식 화장실, 화장실, 청소 필요, 작은 털파리 날파리, 청소, 식기류 상태, 화장실 가는 과정",청결 상태가 좋지 않으며 특히 화장실이 불편하고 청소가 필요하다.
쿳사 연희,Negative,서비스,"직원의 응대, 피클을 안주네요, 웨이팅 싫어, 서비스 태도, 주방의 대응, 재방문 의사, 대기할 필요 없음, 전화번호 조회, 첫 방문 쿠폰",직원들의 응대가 미흡하고 대기 시간이 길어 서비스에 대한 만족도가 낮다.
쿳사 연희,Negative,분위기,"붐비는 상황, 분위기, 자리가 협소한 점, 매장 바쁨, 손님이 없는 이유, 좁고 불편한 자리, 가게가 좁음, 좁은 좌석, 굉장히 불편함, 매장 내부 공간, 장소가 넓지 않다, 테이블이 다닥다닥 붙은 느낌, 매장 협소, 매장 안이 산만하다, 의자가 불편하다, 내부 넓지 않음, 매장 좌석",매장 내 좌석이 협소하고 붐비는 분위기로 인해 매우 불편하다.
쿳사 연희,Negative,가성비,"가격, 돈과 시간 아깝다, 비싸게 받는다, 비싸다, 가격대도 있지만",가격이 비싸고 돈과 시간이 아깝다고 느끼게 한다.
크치치킨 회기점,Positive,맛,"맛있었는데, 양이 많고 맛있어요, 양이 진짜 왕많음, 완전 맛있습니다, 깻잎치킨, 매콤파스타, 후라이드 양념, 참 맛있게 먹었는데, 재방문의사, 맛있네욥, 너무 맛있고, 맛있게 먹어서, 최고에요, 뿌링클 가루, 재방문 의사, 파스타 세트, 조합 최고, 반반 플러스 깻잎, 존맛탱탱 간장치킨, 로제 파스타, 바삭하다, 완전 맛있어요, 고추크림어니언 치킨, 매콤크림파스타, 치킨 맛있음, 맛있었습니다, 수제 소세지 맛, 특이하고 맛나요, 맛있게 먹음, 존맛 메뉴들, 전 메뉴 도장깨기, 훌륭한 식당, 맛잇, 맥주 무제한 이벤트, 파스타랑 치킨 궁합, 시나몬 맥주도 맛있어요, 튀김옷이 바삭하면서도 속살은 엄청 부드럽고 촉촉했음, 맛집, 파스타 치킨, 파스타 맛, 어니언치킨, 치킨이 바삭, 크리미어니언치킨 맛있어요, 파스타 대대대존맛, 간장 맛, 갓튀겨나온 치킨과 파스타, 짱짱 푸짐, 치킨 파스타 조합, 맛있었어요, 파스타도 정말 맛있어요, 소세지 강추, 어니언크림치킨 맛, 어니언크림치킨 강추, 양도 많고, 짱맛, 어니언, 치킨도 맛있고, 소세지 육즙, 짬뽕 파스타, 다 맛있어, 치킨도 맛집","크치치킨 회기점의 음식은 엄청난 양과 맛으로 손님들의 만족도를 높이며 특히 깻잎치킨, 매콤파스타, 크리미어니언치킨은 바삭한 식감과 촉촉한 속살로 인기가 많습니다."
크치치킨 회기점,Positive,위생,"깔끔한 포장, 화장실이 깔끔함, 위생 상태, 청결",
크치치킨 회기점,Positive,서비스,"친절해, 사장님이 친절하시고 핸썸하심, 추천, 직원분들 친절하다, 추천합니다, 좋아요, 직원분들 친절, 친절함, 직원 친절함, 친절하시고, 사장님 친절, 잘 먹었습니다, 친절, 잘 먹고 갑니다, 친절하다, 서비스, 항상 잘 먹고 있다",크치치킨 회기점은 직원들이 친절하고 서비스가 훌륭하여 방문객들에게 좋은 인상을 줍니다.
크치치킨 회기점,Positive,분위기,"단체 모임하기 좋다, 매장 널찍해서, 가게 내부 힙하고 세련된 분위기, 분위기, 행복한 시간, 분위기 좋다, 친구들이랑 같이 오기 좋음, 매장 쾌적, 펍같은 분위기, 분위기 좋은 펍 느낌, 야구도틀어줘요, 좋은 저녁시간",이곳은 넓고 쾌적한 매장과 세련된 펍 같은 분위기로 단체 모임에 적합하며 친구들과 행복한 시간을 보낼 수 있습니다.
크치치킨 회기점,Positive,가성비,"무료 순살 변경, 양, 구성과 양 괜찮음, 가격과 구성, 가성비 좋은",크치치킨 회기점은 양과 구성이 훌륭하며 무료 순살 변경이 가능한 뛰어난 가성비로 만족감을 줍니다.
크치치킨 회기점,Negative,맛,"파스타튀김안주 간, 순살은 냄새, 매움, 안주 종류 적음",
크치치킨 회기점,Negative,서비스,"뭣같은 표정과 말투, 알바를 몇번씩 불러야 해서, 불친절함, 안경쓰신 알바분",
크치치킨 회기점,Negative,위생,,
크치치킨 회기점,Negative,가성비,,
크치치킨 회기점,Negative,분위기,"사람 엄청 많아요, 술 흐름이 끊겨",
파사주,Positive,맛,"파스타 익힘 정도, 뇨끼 맛있고, 포르치니 파케리 파스타, 라자냐 강력추천, 스테이크 맛있어요, 최고의 음식과 서비스, 매우 맛있는 음식, 뇨끼 새우향, 라자냐 맛있음, 소스 맛, 프렌치토스트 푸딩같음, 튀김 요리, 살살 녹는 프렌치토스트, 프렌치 어니언 스프, 홍합 비스크 링귀니, 뇨끼 식감, 라자냐 부드럽고 고소하다, 입에서 녹아요, 비스게트 링귀니 추천, 어니언스프, 밀푀유, 쁘아송스파게티, 맛있어져서 좋았습니다, 프렌치어니언스프와 파리지엥뇨끼, 조합이 좋음, 신기한 메뉴, 항정살 뇨끼, 맛있었어요, 치킨룰라드 처음 씹었을때 상콤함, 링귀니, 어니언수프, 밀푀유, 어니언스프 루꼴라 드레싱 감자, 뇨끼, 다른 곳에서는 맛볼수 없는, 역대급, 재료맛이 살아있음, 모든 메뉴 맛있고, 양파스프 뇨끼 파흐망티","파사주의 뇨끼와 라자냐는 특히 맛있으며, 스테이크 소스와 포르치니 파케리 파스타까지 각 요리의 맛이 뛰어나고 독특한 메뉴가 많습니다."
파사주,Positive,서비스,"친절한 안내, 스태프들의 애티튜드, 사장님들 추천, 딱 좋은 가게, 직원분들이 친절해요, 기억해주는 서비스, 최고의 음식과 서비스, 친절하고, 직원분들도 친절하시고, 예약하고 가면 딱 좋다, 직원분들 친절, 웨이팅 없이, 직원 친절함, 청결함, 친절","친절한 직원들이 고객을 잘 맞이하며, 기억해주는 서비스로 방문할 때마다 만족스럽습니다."
파사주,Positive,분위기,"분위기 좋은곳, 연말 모임 장소로 좋았어요, 인테리어 멋짐, 프랑스 분위기, 자연스러운 분위기, 아늑한 분위기, 분위기도 조용하고, 프렌치한 무드, 아늑한 식사 시간, 분위기 아늑해서, 좋은 분위기, 여행 온 기분, 분위기 좋아요, 분위기 있는 날, 조용한 주택가 골목, 고급 프렌치 식당, 매혹적 분위기","고급스러운 프랑스 분위기와 아늑한 인테리어 덕분에 연말 모임 장소로도 좋으며, 조용하고 차분한 분위기가 대화를 나누기에도 이상적입니다."
파사주,Positive,위생,,
파사주,Positive,가성비,"금액도 합리적, 감자퓨레 너무 맛있어서 변경하기 잘한 것, 저렴하게, 음식과 와인 가격, 가격 적당, 가격, 음식 맛이 안짜고 간이 딱, 가격 대비 괜찮다, 호주버터, 가성비 좋은","음식과 와인의 가격이 합리적이며, 전반적으로 가성비가 좋아서 만족스럽습니다."
파사주,Negative,맛,"대체로 느끼함, 짜고 간이 셌던, 라자냐, 기름 색깔, 뇨끼 맛, 바질 리조또, 프렌치 뇨끼, 포르치니 머시기는 그냥 그랬고, 프랑스 현지의 맛, 룰라드는 글쎄, 간이 심심할 수도, 오이 피클 부족, 간이 약하다, 캐주얼 프렌치, 어니언스프, 음식 짐맛, 맛이 제대로 안 나는, 간이 너무 쎄요, 음식 맛, 수푸 탄 적 있어요",음식은 대체로 느끼하고 간이 너무 쎄거나 부족한 경우가 많아 맛이 제대로 안 나는 경우가 많았습니다.
파사주,Negative,위생,"불편한 질문, 기름 색깔, 양배추 요리 품절, 셰프님 신체검사 증명서, 양, 프랑스 은행 우편물 데코, 매장 내 냄새",
파사주,Negative,서비스,"사장의 경영방침이 최우선, 직원들이 지었던 표정, 문제 의식 부족, 배려가 없는 태도, 불편한 질문, 퉁명스러움, 요구 두번의 부탁에도 거절, 직원 태도, 반말에 불쾌, 블루리본 이제 믿고 거름, 서버 한분의 서비스, 서비스, 무서운 말 담은 메뉴, 직원분들이 바빠 보임",직원들의 태도는 배려가 부족하고 퉁명스러워 불편한 경험을 주었습니다.
파사주,Negative,분위기,"분위기, 입구 근처 소음, 사람이 워낙많아, 합정에 있을 때만은 못한 느낌, 대화하려면 소리를 크게 내야함, 공간 협소, 매장이 시끄러움, 분위기 시끌시끌, 자리 간격",매장의 분위기는 시끄럽고 소음을 줄이기 어려워 대화가 힘든 환경이었습니다.
파사주,Negative,가성비,"음식 양, 양은 많지않지만, 가격대 좀 있음, 가격, 가성비, 예약이 안됨, 양이 적다, 대기 시간, 스테이크 시간, 재료 소진, 맥주 가격",가격대가 높은 편인데 비해 음식 양이 적고 가성비가 좋은 편은 아닙니다.
